pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
6189,NJ,nse_cm,,IIFL,IIFL-NJ,,IIFL-NJ,INE530B07146,,,,SEC RE NCD 8.50% SR.III,,,1,1,-1,-1,2,-1,NSE,,,1318982400,,1318982400,0,0,0,0,1348790400,853.59-1280.38,0,0,1378054072,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,30764,1,0,128038,85359,1,1,1,0,0,1,0,940797,0,0,30764
13031,BL,nse_cm,,DHARMAJ,DHARMAJ-BL,,DHARMAJ-BL,INE00OQ01016,,,,DHARMAJ CROP GUARD LTD,,,5,1,-1,-1,2,-1,NSE,,,1354924800,,1354924800,0,0,0,0,0,214.85-219.15,0,0,1378055683,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,21915,21485,1,1,1,0,0,1,0,3.37973e+07,0,0,99999999
13033,BL,nse_cm,,TECILCHEM,TECILCHEM-BL,,TECILCHEM-BL,INE014B01011,,,,TECIL CHEMICALS,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1348444800,1348963200,0,17.35-17.65,0,0,1378055697,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,1765,1735,1,1,1,0,0,1,0,1.89637e+07,0,0,99999999
13035,EQ,nse_cm,,SAFARI,SAFARI-EQ,,SAFARI,INE429E01023,,,,SAFARI IND (INDIA) LTD,,,5,1,-1,-1,2,-1,NSE,,,1252713600,,1252713600,0,0,0,0,1373760000,2937.45-4406.15,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,27224,1,0,440615,293745,1,1,1,0,0,1,0,2.37143e+07,0,0,27224
13037,BL,nse_cm,,SAFARI,SAFARI-BL,,SAFARI-BL,INE429E01023,,,,SAFARI IND (INDIA) LTD,,,5,1,-1,-1,2,-1,NSE,,,1252713600,,1252713600,0,0,1373846400,1374969600,0,3635.10-3708.50,0,0,1378055683,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,370850,363510,1,1,1,0,0,1,0,2.37143e+07,0,0,99999999
13038,SG,nse_cm,,755BR32A,755BR32A-SG,,755BR32A-SG,IN1320220149,,,,SDL BR 7.55% 2032,,,1,100,-1,-1,2,-1,NSE,,,1355011200,,1355011200,0,0,0,0,0,95.00-105.00,0,0,1378054073,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000
6195,NK,nse_cm,,IIFL,IIFL-NK,,IIFL-NK,INE530B07153,,,,SEC RE NCD 0% SR.IV,,,1,1,-1,-1,2,-1,NSE,,,1318982400,,1318982400,0,0,0,0,0,924.24-1386.36,0,0,1378054072,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,18740,1,0,138636,92424,1,1,1,0,0,1,0,573097,0,0,18740
6197,NL,nse_cm,,IIFL,IIFL-NL,,IIFL-NL,INE530B07161,,,,SEC RE NCD 8.42% SR.V,,,1,1,-1,-1,2,-1,NSE,,,1318982400,,1318982400,0,0,0,0,1376611200,759.94-1139.91,0,0,1378054072,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,48151,1,0,113991,75994,1,1,1,0,0,1,0,1.47251e+06,0,0,48151
6198,EQ,nse_cm,,FCL,FCL-EQ,,FCL,INE045J01026,,,,FINEOTEX CHEMICAL LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1105747200,,1105747200,0,0,1343606400,1344124800,0,250.55-375.75,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,319287,1,0,37575,25055,1,1,1,0,0,1,0,1.10748e+08,0,0,319287
13041,BL,nse_cm,,VINDHYATEL,VINDHYATEL-BL,,VINDHYATEL-BL,INE707A01012,,,,VINDHYA TELELINKS LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1378339200,1378857600,0,2275.80-2321.70,0,0,1378055673,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,232170,227580,1,1,1,0,0,1,0,1.18509e+07,0,0,99999999
13042,BL,nse_cm,,ABAN,ABAN-BL,,ABAN-BL,INE421A01028,,,,ABAN OFFSHORE LTD.,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1251849600,1252454400,0,47.70-48.60,0,0,1378055666,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,4860,4770,1,1,1,0,0,1,0,5.83653e+07,0,0,99999999
13043,BL,nse_cm,,BIOCON,BIOCON-BL,,BIOCON-BL,INE376G01013,,,,BIOCON LIMITED.,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1373155200,258.20-263.40,0,0,1378055681,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,26340,25820,1,1,1,0,0,1,0,1.2006e+09,0,0,99999999
13045,BL,nse_cm,,LIQUIDBEES,LIQUIDBEES-BL,,LIQUIDBEES-BL,INF732E01037,,,,NIP IND ETF LIQUID BEES,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1190332800,990.00-1010.00,0,0,1378055680,,,,,,,,,,CASH,,,,,100000,,,,,,,,T+1,315513000,0,1,0,1,0,101000,99000,1,1,1,0,0,1,0,7.55368e+07,0,0,99999999
13046,BL,nse_cm,,MPHASIS,MPHASIS-BL,,MPHASIS-BL,INE356A01018,,,,MPHASIS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1373068800,1374278400,0,2408.90-2457.50,0,0,1378055674,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,245750,240890,1,1,1,0,0,1,0,1.88486e+08,0,0,99999999
13047,BL,nse_cm,,PEL,PEL-BL,,PEL-BL,INE140A01024,,,,PIRAMAL ENTERPRISES LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1377388800,1067.50-1089.00,0,0,1378055671,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,108900,106750,1,1,1,0,0,1,0,2.38664e+08,0,0,99999999
13048,BL,nse_cm,,NIFTYBEES,NIFTYBEES-BL,,NIFTYBEES-BL,INF204KB14I2,,,,NIP IND ETF NIFTY BEES,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1261267200,210.21-214.46,0,0,1378055679,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,21446,21021,1,1,1,0,0,1,0,6.16066e+08,0,0,99999999
13049,SG,nse_cm,,759KA38,759KA38-SG,,759KA38-SG,IN1920220077,,,,SDL KA 7.59% 2038,,,1,100,-1,-1,2,-1,NSE,,,1355011200,,1355011200,0,0,0,0,0,95.00-105.00,0,0,1378054073,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000
13050,SG,nse_cm,,754KA41,754KA41-SG,,754KA41-SG,IN1920220085,,,,SDL KA 7.54% 2041,,,1,100,-1,-1,2,-1,NSE,,,1355011200,,1355011200,0,0,0,0,0,94.05-103.95,0,0,1378054073,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1010000,100,0,10395,9405,1,1,1,0,0,1,0,2e+08,0,0,1010000
13051,SG,nse_cm,,753TS47,753TS47-SG,,753TS47-SG,IN4520220273,,,,SDL TS 7.53% 2047,,,1,100,-1,-1,2,-1,NSE,,,1355011200,,1355011200,0,0,0,0,0,82.17-90.82,0,0,1378054073,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1156050,100,0,9082,8217,1,1,1,0,0,1,0,5e+07,0,0,1156050
13056,TB,nse_cm,,364D071223,364D071223-TB,,364D071223-TB,IN002022Z366,,,,GOI TBILL 364D-07/12/23,,,1,100,-1,-1,2,-1,NSE,,,1355011200,,1355011200,0,0,0,0,0,93.04-102.83,0,0,1378054073,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1020535,100,0,10283,9304,1,1,1,0,0,1,0,7.905e+08,0,0,1020535
13057,EQ,nse_cm,,UNIPARTS,UNIPARTS-EQ,,UNIPARTS,INE244O01017,,,,UNIPARTS INDIA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1355270400,,1355270400,0,0,0,0,1370563200,507.20-760.80,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,3.50,9.70,,,T+1,315513000,0,1,157697,1,0,76080,50720,1,1,1,0,0,1,0,4.51338e+07,0,0,157697
13061,EQ,nse_cm,,360ONE,360ONE-EQ,,360ONE,INE466L01038,,,,360 ONE WAM LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1253318400,,1253318400,0,0,0,0,1374969600,382.10-573.10,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,209204,1,0,57310,38210,1,1,1,0,0,1,0,3.57004e+08,0,0,209204
13062,BL,nse_cm,,360ONE,360ONE-BL,,360ONE-BL,INE466L01038,,,,360 ONE WAM LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1253318400,,1253318400,0,0,0,0,1374969600,472.85-482.35,0,0,1378055683,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,48235,47285,1,1,1,0,0,1,0,3.57004e+08,0,0,99999999
13072,EQ,nse_cm,,IIFLSEC,IIFLSEC-EQ,,IIFLSEC,INE489L01022,,,,IIFL SECURITIES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1253404800,,1253404800,0,0,1377388800,1377907200,0,64.20-96.30,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,1245988,1,0,9630,6420,1,1,1,0,0,1,0,3.05614e+08,0,0,1245988
13073,BL,nse_cm,,IIFLSEC,IIFLSEC-BL,,IIFLSEC-BL,INE489L01022,,,,IIFL SECURITIES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1253404800,,1253404800,0,0,1377388800,1377907200,0,79.45-81.05,0,0,1378055683,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,8105,7945,1,1,1,0,0,1,0,3.05614e+08,0,0,99999999
13077,BL,nse_cm,,UNIPARTS,UNIPARTS-BL,,UNIPARTS-BL,INE244O01017,,,,UNIPARTS INDIA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1355270400,,1355270400,0,0,0,0,1370563200,627.70-640.30,0,0,1378055683,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,64030,62770,1,1,1,0,0,1,0,4.51338e+07,0,0,99999999
13081,EQ,nse_cm,,TRIVENI,TRIVENI-EQ,,TRIVENI,INE256C01024,,,,TRIVENI ENGG. & INDS. LTD,,,5,1,-1,-1,2,-1,NSE,,,818899200,,818899200,0,0,0,0,1377993600,252.20-378.20,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,317183,1,0,37820,25220,1,1,1,0,0,1,0,2.18898e+08,0,0,317183
13082,EQ,nse_cm,,KOTAKSILVE,KOTAKSILVE-EQ,,KOTAKSILVE,INF174KA1KU9,,,,KOTAKMAMC - KOTAKSILVE,,,1,1,-1,-1,2,-1,NSE,,,1355443200,,1355443200,0,0,0,0,0,59.31-88.96,0,0,1378055618,,,,,,,,,,CASH,,,,,1000,,,,3.50,9.83,,,T+1,315513000,0,1,68721,1,0,8896,5931,1,1,1,0,0,1,0,2.10158e+06,0,0,68721
13085,BL,nse_cm,,TRIVENI,TRIVENI-BL,,TRIVENI-BL,INE256C01024,,,,TRIVENI ENGG. & INDS. LTD,,,5,1,-1,-1,2,-1,NSE,,,818899200,,818899200,0,0,0,0,1377993600,312.05-318.35,0,0,1378055683,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,31835,31205,1,1,1,0,0,1,0,2.18898e+08,0,0,99999999
13086,EQ,nse_cm,,AIAENG,AIAENG-EQ,,AIAENG,INE212H01026,,,,AIA ENGINEERING LIMITED,,,5,1,-1,-1,2,-1,NSE,,,818985600,,818985600,0,0,1346889600,1347408000,0,2963.05-4444.55,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,26975,1,0,444455,296305,1,1,1,0,0,1,0,9.43204e+07,0,0,26975
13087,BL,nse_cm,,KOTAKSILVE,KOTAKSILVE-BL,,KOTAKSILVE-BL,INF174KA1KU9,,,,KOTAKMAMC - KOTAKSILVE,,,1,1,-1,-1,2,-1,NSE,,,1355443200,,1355443200,0,0,0,0,0,73.39-74.88,0,0,1378055683,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,7488,7339,1,1,1,0,0,1,0,2.10158e+06,0,0,99999999
13088,BL,nse_cm,,AIAENG,AIAENG-BL,,AIAENG-BL,INE212H01026,,,,AIA ENGINEERING LIMITED,,,5,1,-1,-1,2,-1,NSE,,,818985600,,818985600,0,0,1346889600,1347408000,0,3666.80-3740.80,0,0,1378055683,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,374080,366680,1,1,1,0,0,1,0,9.43204e+07,0,0,99999999
13089,EQ,nse_cm,,KOTAKSINAV,KOTAKSINAV-EQ,,,DUMMY0000170,,,,KOTAKMAMC - KOTAKSINAV,,,1,1,-1,-1,2,-1,NSE,,,1355443200,,1355443200,0,0,0,0,0,59.61-72.86,0,0,1378054073,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,59892,1,0,7286,5961,1,1,1,0,0,1,0,1.83158e+06,0,0,59892
13091,EQ,nse_cm,,EKC,EKC-EQ,,EKC,INE184H01027,,,,EVEREST KANTO CYLINDERLTD,,,5,1,-1,-1,2,-1,NSE,,,819072000,,819072000,0,0,1347840000,1348358400,0,94.40-141.60,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,847392,1,0,14160,9440,1,1,1,0,0,1,0,1.12208e+08,0,0,847392
13092,SM,nse_cm,,ARHAM,ARHAM-SM,,ARHAM-SM,INE0L2Y01011,,,,ARHAM TECHNOLOGIES LTD,,,5,3000,-1,-1,2,-1,NSE,,,1355529600,,1355529600,0,0,0,0,0,90.00-134.90,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,3.50,50.00,,,T+1,315513000,0,1,276642,3000,0,13490,9000,1,1,1,0,0,1,0,8.46e+06,0,0,276642
13095,BL,nse_cm,,EKC,EKC-BL,,EKC-BL,INE184H01027,,,,EVEREST KANTO CYLINDERLTD,,,5,1,-1,-1,2,-1,NSE,,,819072000,,819072000,0,0,1347840000,1348358400,0,116.85-119.15,0,0,1378055683,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,11915,11685,1,1,1,0,0,1,0,1.12208e+08,0,0,99999999
6200,NM,nse_cm,,IIFL,IIFL-NM,,IIFL-NM,INE530B07179,,,,SEC RE NCD 8.75% SR.VI,,,1,1,-1,-1,2,-1,NSE,,,1318982400,,1318982400,0,0,0,0,1348790400,847.74-1271.61,0,0,1378054072,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,44499,1,0,127161,84774,1,1,1,0,0,1,0,1.36083e+06,0,0,44499
6203,BL,nse_cm,,FCL,FCL-BL,,FCL-BL,INE045J01026,,,,FINEOTEX CHEMICAL LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1105747200,,1105747200,0,0,1343606400,1344124800,0,310.05-316.25,0,0,1378055676,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,31625,31005,1,1,1,0,0,1,0,1.10748e+08,0,0,99999999
6207,NN,nse_cm,,IIFL,IIFL-NN,,IIFL-NN,INE530B07187,,,,SEC RE NCD 0% SR.VII,,,1,1,-1,-1,2,-1,NSE,,,1318982400,,1318982400,0,0,0,0,0,925.40-1388.10,0,0,1378054072,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,9583,1,0,138810,92540,1,1,1,0,0,1,0,293087,0,0,9583
6209,SG,nse_cm,,604GJ26,604GJ26-SG,,604GJ26-SG,IN1520210130,,,,SDL GJ 6.04% 2026,,,1,100,-1,-1,2,-1,NSE,,,1319328000,,1319328000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,999900,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900
6210,SG,nse_cm,,695KA31,695KA31-SG,,695KA31-SG,IN1920210052,,,,SDL KA 6.95% 2031,,,1,100,-1,-1,2,-1,NSE,,,1319328000,,1319328000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
6211,SG,nse_cm,,699HR31,699HR31-SG,,699HR31-SG,IN1620210113,,,,SDL HR 6.99% 2031,,,1,100,-1,-1,2,-1,NSE,,,1319328000,,1319328000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,999900,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900
6212,SG,nse_cm,,708KA34A,708KA34A-SG,,708KA34A-SG,IN1920210060,,,,SDL KA 7.08% 2034,,,1,100,-1,-1,2,-1,NSE,,,1319328000,,1319328000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
6216,EQ,nse_cm,,CAMLINFINE,CAMLINFINE-EQ,,CAMLINFINE,INE052I01032,,,,CAMLIN FINE SCIENCES LTD,,,5,1,-1,-1,2,-1,NSE,,,1106179200,,1106179200,0,0,1374710400,1375228800,0,138.90-208.30,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,576027,1,0,20830,13890,1,1,1,0,0,1,0,1.67352e+08,0,0,576027
6219,BL,nse_cm,,CAMLINFINE,CAMLINFINE-BL,,CAMLINFINE-BL,INE052I01032,,,,CAMLIN FINE SCIENCES LTD,,,5,1,-1,-1,2,-1,NSE,,,1106179200,,1106179200,0,0,1374710400,1375228800,0,171.90-175.30,0,0,1378055676,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,17530,17190,1,1,1,0,0,1,0,1.67352e+08,0,0,99999999
6226,BE,nse_cm,,SIKKO,SIKKO-BE,,SIKKO,INE112X01017,,,,SIKKO INDUSTRIES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1319328000,,1319328000,0,0,0,0,1356652800,62.00-68.50,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,549360,1,0,6850,6200,1,1,1,0,0,1,0,1.68e+07,0,0,549360
6227,EQ,nse_cm,,DTIL,DTIL-EQ,,DTIL,INE341R01014,,,,DHUNSERI TEA & IND. LTD.,,,5,1,-1,-1,2,-1,NSE,,,1106179200,,1106179200,0,0,1345939200,1346457600,0,171.05-256.55,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,343592,1,0,25655,17105,1,1,1,0,0,1,0,1.05074e+07,0,0,343592
6229,BL,nse_cm,,SIKKO,SIKKO-BL,,SIKKO-BL,INE112X01017,,,,SIKKO INDUSTRIES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1319328000,,1319328000,0,0,0,0,1356652800,64.60-65.90,0,0,1378055694,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,6590,6460,1,1,1,0,0,1,0,1.68e+07,0,0,99999999
6231,BE,nse_cm,,THOMASCOOK,THOMASCOOK-BE,,THOMASCOOK,INE332A01027,,,,THOMASCOOK-DEP SETT,,,5,1,-1,-1,2,-1,NSE,,,606096000,,606096000,0,0,1376179200,1377216000,0,109.45-120.95,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0.00,100.00,,,T+1,315513000,0,1,867852,1,0,12095,10945,1,1,1,0,0,1,0,4.70381e+08,0,0,867852
6232,EQ,nse_cm,,3IINFOLTD,3IINFOLTD-EQ,,3IINFOLTD,INE748C01038,,,,3I INFOTECH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1319328000,,1319328000,0,0,1347667200,1348272000,0,26.25-39.35,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,3.50,16.38,,,T+1,315513000,0,1,3048729,1,0,3935,2625,1,1,1,0,0,1,0,1.68466e+08,0,0,3048729
6236,BL,nse_cm,,3IINFOLTD,3IINFOLTD-BL,,3IINFOLTD-BL,INE748C01038,,,,3I INFOTECH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1319328000,,1319328000,0,0,1347667200,1348272000,0,32.50-33.10,0,0,1378055676,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,3310,3250,1,1,1,0,0,1,0,1.68466e+08,0,0,99999999
6237,BL,nse_cm,,DTIL,DTIL-BL,,DTIL-BL,INE341R01014,,,,DHUNSERI TEA & IND. LTD.,,,5,1,-1,-1,2,-1,NSE,,,1106179200,,1106179200,0,0,1345939200,1346457600,0,211.70-215.90,0,0,1378055676,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,21590,21170,1,1,1,0,0,1,0,1.05074e+07,0,0,99999999
6248,BE,nse_cm,,PREMIER,PREMIER-BE,,PREMIER,INE342A01018,,,,PREMIER LIMITED,,,5,1,-1,-1,2,-1,NSE,,,606700800,,606700800,0,0,1348444800,1348963200,0,2.00-2.20,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,993183,1,0,220,200,1,1,1,0,0,1,0,3.03726e+07,0,0,993183
6249,SM,nse_cm,,DKEGL,DKEGL-SM,,DKEGL-SM,INE0GN101014,,,,D K ENTERPRISES GLOBAL L,,,5,3000,-1,-1,2,-1,NSE,,,1319328000,,1319328000,0,0,0,0,1348358400,66.70-100.00,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,3.50,50.00,,,T+1,315513000,0,1,245511,3000,0,10000,6670,1,1,1,0,0,1,0,7.508e+06,0,0,245511
6258,BZ,nse_cm,,ROLTA,ROLTA-BZ,,ROLTA-BZ,INE293A01013,,,,ROLTA INDIA LTD,,,5,1,-1,-1,2,-1,NSE,,,1319587200,,1319587200,0,0,0,0,0,2.10-2.30,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,5424647,1,0,230,210,1,1,1,0,0,1,0,1.65891e+08,0,0,5424647
6259,BZ,nse_cm,,RAJVIR,RAJVIR-BZ,,RAJVIR-BZ,INE011H01014,,,,RAJVIR INDUSTRIES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1319587200,,1319587200,0,0,0,0,0,4.00-4.40,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,130631,1,0,440,400,1,1,1,0,0,1,0,3.99486e+06,0,0,130631
13101,EQ,nse_cm,,VIMTALABS,VIMTALABS-EQ,,VIMTALABS,INE579C01029,,,,VIMTA LABS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,819072000,,819072000,0,0,1371859200,1372377600,0,457.20-685.80,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,174960,1,0,68580,45720,1,1,1,0,0,1,0,2.21385e+07,0,0,174960
13102,MF,nse_cm,,SFMP73DD,SFMP73DD-MF,,SFMP73DD-MF,INF200KA12T3,,,,SBIAMC - SFMP73DD,,,1,1,-1,-1,2,-1,NSE,,,1355529600,,1355529600,0,0,0,0,0,9.00-11.00,0,0,1378054073,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,2001,1,0,1100,900,1,1,1,0,0,1,0,61221,0,0,2001
13103,MF,nse_cm,,SFMP73DR,SFMP73DR-MF,,SFMP73DR-MF,INF200KA10T7,,,,SBIAMC - SFMP73DR,,,1,1,-1,-1,2,-1,NSE,,,1355529600,,1355529600,0,0,0,0,0,9.00-11.00,0,0,1378054073,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,1571,1,0,1100,900,1,1,1,0,0,1,0,48065,0,0,1571
13105,BL,nse_cm,,VIMTALABS,VIMTALABS-BL,,VIMTALABS-BL,INE579C01029,,,,VIMTA LABS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,819072000,,819072000,0,0,1371859200,1372377600,0,565.80-577.20,0,0,1378055683,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,57720,56580,1,1,1,0,0,1,0,2.21385e+07,0,0,99999999
13106,EQ,nse_cm,,NAHARINDUS,NAHARINDUS-EQ,,NAHARINDUS,INE289A01011,,,,NAHAR INDS ENT LTD,,,5,1,-1,-1,2,-1,NSE,,,819072000,,819072000,0,0,1348099200,1348617600,0,95.10-142.60,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,841385,1,0,14260,9510,1,1,1,0,0,1,0,4.32056e+07,0,0,841385
13107,MF,nse_cm,,SFMP73GD,SFMP73GD-MF,,SFMP73GD-MF,INF200KA11T5,,,,SBIAMC - SFMP73GD,,,1,1,-1,-1,2,-1,NSE,,,1355529600,,1355529600,0,0,0,0,0,9.00-11.00,0,0,1378054073,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,1294964,1,0,1100,900,1,1,1,0,0,1,0,3.96014e+07,0,0,1294964
